"PermissionType","AppId","ClientObjectId","AppDisplayName","ResourceObjectId","ResourceDisplayName","Permission","ConsentType","PrincipalObjectId","PrincipalDisplayName","Homepage","PublisherName","ReplyUrls","ExpiryTime","CreatedDateTime","AppOwnerOrganizationId","ApplicationStatus","ApplicationVisibility","AssignmentRequired","IsAppProxy","PublisherDisplayName","VerifiedPublisherId","AddedDateTime","SignInAudience","ApplicationType"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","UserAuthenticationMethod.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","MailboxSettings.Read","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","DeviceManagementManagedDevices.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","DeviceManagementApps.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","UserAuthenticationMethod.ReadWrite.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","DeviceManagementServiceConfig.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","DeviceManagementConfiguration.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Directory.AccessAsUser.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ReadBasic.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ReadWrite.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Directory.ReadWrite.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","IdentityRiskyUser.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","IdentityRiskEvent.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Chat.Read","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Chat.ReadWrite","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.Read","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.ReadBasic","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.ReadWrite","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","email","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Reports.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","SharePointTenantSettings.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","RoleManagement.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","AccessReview.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Application.ReadWrite.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
"Delegated","14d82eec-204b-4c2f-b7e8-296a70dab67e","1af54625-d000-40de-a401-a02fc31249ee","Microsoft Graph Command Line Tools","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Domain.Read.All","Principal","7f96006a-f58e-4e01-9379-02964d0d0a87","Administrator","https://docs.microsoft.com/en-us/graph/powershell/get-started","Microsoft","https://login.microsoftonline.com/common/oauth2/nativeclient, http://localhost, ms-appx-web://microsoft.aad.brokerplugin/14d82eec-204b-4c2f-b7e8-296a70dab67e",,"2023-05-08T11:45:17Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No","Microsoft Corporation","5206095","5/13/2024 9:14:05 PM","AzureADandPersonalMicrosoftAccount","Microsoft Application & Enterprise Application"
